gene_id,mean_a,mean_b,delta_mean_a_minus_b,detected_frac_a,detected_frac_b,delta_detected_frac_a_minus_b,u_statistic,p_value,group_a,group_b,q_value_bh,abs_delta_mean,is_ercc,gene_id_stripped,gene_symbol,gene_biotype,chromosome,is_mito,is_ribo,is_hla
ENSG00000196684,839.3379939209725,91.3642857142858,747.9737082066868,0.8079027355623235,0.3468253968253957,0.4610773387369278,3373178.5,2.3173863889168832e-287,D2_1,D2_2,8.272530481366082e-285,747.9737082066868,False,ENSG00000196684,HSH2D,protein_coding,chr19,False,False,False
ENSG00000133112,1062.4680851063838,323.680158730159,738.7879263762247,0.9957446808510824,0.9265873015872984,0.069157379263784,3308359.0,9.624465533588666e-233,D2_1,D2_2,7.654691499512231e-231,738.7879263762247,False,ENSG00000133112,TPT1,protein_coding,chr13,False,False,False
ENSG00000135535,841.8060790273555,105.11349206349207,736.6925869638634,0.8401215805471268,0.4809523809523793,0.3591691995947474,3283983.5,2.790032221073223e-236,D2_1,D2_2,2.433351965538294e-234,736.6925869638634,False,ENSG00000135535,CD164,protein_coding,chr6,False,False,False
ENSG00000086730,856.2322188449849,122.49007936507924,733.7421394799056,0.8018237082067002,0.288888888888888,0.5129348193178123,3387865.0,6.783237048244173e-303,D2_1,D2_2,3.155232990622668e-300,733.7421394799056,False,ENSG00000086730,LAT2,protein_coding,chr7,False,False,False
ENSG00000130066,1076.0346504559268,343.3888888888881,732.6457615670387,0.699088145896667,0.5202380952380935,0.1788500506585735,2735069.0,3.780677226009705e-73,D2_1,D2_2,1.5516950646858012e-72,732.6457615670387,False,ENSG00000130066,SAT1,protein_coding,chrX,False,False,False
ENSG00000115524,957.0352583586634,229.08015873015836,727.9550996285051,0.91671732522798,0.70238095238095,0.21433637284703,3215969.0,1.889192695569193e-201,D2_1,D2_2,7.160273549873364e-200,727.9550996285051,False,ENSG00000115524,SF3B1,protein_coding,chr2,False,False,False
ENSG00000196531,1008.381762917932,282.8376984126979,725.5440645052342,0.9829787234042736,0.8154761904761877,0.1675025329280859,3371231.0,3.317277358796692e-257,D2_1,D2_2,4.315271818434678e-255,725.5440645052342,False,ENSG00000196531,NACA,protein_coding,chr12,False,False,False
ENSG00000078596,904.8729483282668,189.87063492063447,715.0023134076323,0.6996960486322293,0.3813492063492051,0.3183468422830242,3020637.5,2.7762875531404077e-156,D2_1,D2_2,4.5823670903984144e-155,715.0023134076323,False,ENSG00000078596,ITM2A,protein_coding,chrX,False,False,False
ENSG00000213719,924.9191489361718,214.0396825396823,710.8794663964895,0.9209726443769164,0.576984126984125,0.3439885173927912,3408878.5,2.672679191857473e-278,D2_1,D2_2,6.3116347069249564e-276,710.8794663964895,False,ENSG00000213719,CLIC1,protein_coding,chr6,False,False,False
ENSG00000245532,1142.0042553191502,438.47896825396856,703.5252870651816,0.9404255319149109,0.7825396825396799,0.1578858493752308,2873201.0,3.3222550672566177e-99,D2_1,D2_2,2.1840092198025303e-98,703.5252870651816,False,ENSG00000245532,NEAT1,lncRNA,chr11,False,False,False
ENSG00000115232,912.1677811550152,213.7075396825398,698.4602414724754,0.8996960486322348,0.6595238095238073,0.2401722391084275,3228020.0,9.681429338685072e-207,D2_1,D2_2,4.071505215036052e-205,698.4602414724754,False,ENSG00000115232,ITGA4,protein_coding,chr2,False,False,False
ENSG00000167552,858.4224924012158,170.14444444444416,688.2780479567716,0.9075987841945452,0.4773809523809508,0.4302178318135943,3405459.0,1.0465921178645269e-282,D2_1,D2_2,3.0311677375887715e-280,688.2780479567716,False,ENSG00000167552,TUBA1A,protein_coding,chr12,False,False,False
ENSG00000171862,762.2954407294822,75.74087301587319,686.554567713609,0.8735562310030548,0.4623015873015857,0.411254643701469,3398159.0,2.9147481363413505e-282,D2_1,D2_2,8.285441461636987e-280,686.554567713609,False,ENSG00000171862,PTEN,protein_coding,chr10,False,False,False
ENSG00000138293,785.5039513677818,100.61587301587284,684.888078351909,0.7811550151975811,0.3734126984126972,0.4077423167848839,3248849.0,1.7122355851101646e-234,D2_1,D2_2,1.4130546360989796e-232,684.888078351909,False,ENSG00000138293,,,,False,False,False
ENSG00000072274,769.9525835866258,96.3400793650794,673.6125042215464,0.8370820668693152,0.4599206349206334,0.3771614319486818,3350141.5,2.9012208178677407e-264,D2_1,D2_2,4.4983575307343257e-262,673.6125042215464,False,ENSG00000072274,TFRC,protein_coding,chr3,False,False,False
ENSG00000026508,891.505775075986,222.34285714285647,669.1629179331295,0.7914893617021407,0.740476190476188,0.0510131712259527,2849183.5,2.2246249031840032e-94,D2_1,D2_2,1.3459989067352956e-93,669.1629179331295,False,ENSG00000026508,CD44,protein_coding,chr11,False,False,False
ENSG00000152795,877.8911854103357,210.8349206349204,667.0562647754152,0.9434650455927224,0.7019841269841246,0.2414809186085977,3270677.0,1.0840260191112619e-220,D2_1,D2_2,6.326919921428848e-219,667.0562647754152,False,ENSG00000152795,HNRNPDL,protein_coding,chr4,False,False,False
ENSG00000139644,862.783586626142,197.5773809523808,665.2062056737612,0.8784194528875534,0.6031746031746011,0.2752448497129522,3209758.0,3.598618123253697e-202,D2_1,D2_2,1.3809697047986064e-200,665.2062056737612,False,ENSG00000139644,TMBIM6,protein_coding,chr12,False,False,False
ENSG00000163131,794.6036474164142,130.2420634920635,664.3615839243507,0.6534954407294925,0.4361111111111097,0.2173843296183828,2715278.5,5.045436185168919e-72,D2_1,D2_2,2.023183005285865e-71,664.3615839243507,False,ENSG00000163131,CTSS,protein_coding,chr1,False,False,False
ENSG00000099783,815.2060790273551,152.74484126984112,662.461237757514,0.8954407294832986,0.6027777777777757,0.2926629517055228,3281588.5,6.951412456872701e-228,D2_1,D2_2,4.7214239474776965e-226,662.461237757514,False,ENSG00000099783,HNRNPM,protein_coding,chr19,False,False,False
ENSG00000142676,1032.285106382979,371.1603174603172,661.1247889226618,0.9896656534954592,0.9023809523809492,0.0872847011145099,3292870.0,4.937026020964007e-227,D2_1,D2_2,3.280664477134091e-225,661.1247889226618,False,ENSG00000142676,RPL11,protein_coding,chr1,False,True,False
ENSG00000198786,1214.6601823708213,555.6559523809532,659.0042299898681,0.9975683890577696,0.9440476190476158,0.0535207700101536,3172124.0,1.1185732693847787e-184,D2_1,D2_2,2.9654749024276937e-183,659.0042299898681,False,ENSG00000198786,MT-ND5,protein_coding,chrM,True,False,False
ENSG00000143761,850.0267477203662,196.67063492063517,653.356112799731,0.8601823708206836,0.5674603174603156,0.292722053360368,3228137.0,2.227527006352372e-210,D2_1,D2_2,1.002713769721669e-208,653.356112799731,False,ENSG00000143761,ARF1,protein_coding,chr1,False,False,False
ENSG00000142937,1074.3671732522794,421.5547619047621,652.8124113475174,0.990881458966584,0.8999999999999969,0.0908814589665869,3288566.0,1.8844592890175662e-225,D2_1,D2_2,1.2052687536008184e-223,652.8124113475174,False,ENSG00000142937,RPS8,protein_coding,chr1,False,True,False
ENSG00000198755,918.9179331306992,268.73571428571324,650.1822188449859,0.9829787234042736,0.8424603174603146,0.140518405943959,3336167.5,1.788483626202875e-243,D2_1,D2_2,1.7826768611827355e-241,650.1822188449859,False,ENSG00000198755,RPL10A,protein_coding,chr6,False,True,False
ENSG00000148303,893.6480243161099,244.4099206349208,649.238103681189,0.9884498480243346,0.8623015873015843,0.1261482607227502,3366012.0,6.51889907910383e-255,D2_1,D2_2,8.005208069139505e-253,649.238103681189,False,ENSG00000148303,RPL7A,protein_coding,chr9,False,True,False
ENSG00000160255,885.6091185410345,237.85912698412687,647.7499915569076,0.69726443768998,0.6456349206349185,0.0516295170550615,2541475.0,2.2832884201814457e-36,D2_1,D2_2,4.6975575994887e-36,647.7499915569076,False,ENSG00000160255,ITGB2,protein_coding,chr21,False,False,False
ENSG00000070081,765.5708206686929,131.82023809523812,633.7505825734548,0.7993920972644509,0.4091269841269828,0.3902651131374681,3267106.0,3.694153459433253e-237,D2_1,D2_2,3.2589227357643925e-235,633.7505825734548,False,ENSG00000070081,NUCB2,protein_coding,chr11,False,False,False
ENSG00000092199,790.3009118541027,158.9511904761901,631.3497213779125,0.974468085106401,0.789682539682537,0.184785545423864,3487170.0,4.549328747235807e-305,D2_1,D2_2,2.4940070096453443e-302,631.3497213779125,False,ENSG00000092199,HNRNPC,protein_coding,chr14,False,False,False
ENSG00000166913,828.2820668693015,198.8464285714282,629.4356382978733,0.9495440729483456,0.7285714285714261,0.2209726443769195,3253945.0,3.4764099844774517e-214,D2_1,D2_2,1.715848657933405e-212,629.4356382978733,False,ENSG00000166913,YWHAB,protein_coding,chr20,False,False,False
ENSG00000137959,707.9884498480244,79.06190476190481,628.9265450861196,0.4346504559270549,0.2218253968253961,0.2128250591016588,2595883.5,4.165359024447488e-64,D2_1,D2_2,1.46011100765629e-63,628.9265450861196,False,ENSG00000137959,IFI44L,protein_coding,chr1,False,False,False
ENSG00000084207,746.7732522796364,119.7353174603176,627.0379348193188,0.8054711246200742,0.3976190476190463,0.4078520770010279,3276693.5,1.2314829029838072e-241,D2_1,D2_2,1.1456522764122086e-239,627.0379348193188,False,ENSG00000084207,GSTP1,protein_coding,chr11,False,False,False
ENSG00000205542,1047.3866261398166,425.4535714285717,621.933054711245,0.9963525835866448,0.9511904761904728,0.0451621073961718,3223989.0,2.6136631409613684e-202,D2_1,D2_2,1.010572524275995e-200,621.933054711245,False,ENSG00000205542,TMSB4X,protein_coding,chrX,False,False,False
ENSG00000138326,822.3866261398189,204.1964285714284,618.1901975683904,0.9920972644377084,0.8888888888888858,0.1032083755488226,3405007.5,2.6609349056815317e-270,D2_1,D2_2,4.98114034173311e-268,618.1901975683904,False,ENSG00000138326,RPS24,protein_coding,chr10,False,True,False
ENSG00000206503,929.7483282674776,312.13492063492026,617.6134076325573,0.983586626139836,0.913095238095235,0.0704913880446009,3078119.0,8.305901916679916e-155,D2_1,D2_2,1.3420588886424917e-153,617.6134076325573,False,ENSG00000206503,HLA-A,protein_coding,chr6,False,False,True
ENSG00000009307,767.3075987841937,154.08095238095223,613.2266464032415,0.905775075987858,0.6444444444444423,0.2613306315434158,3240354.5,2.1118341581780262e-211,D2_1,D2_2,9.793551156505349e-210,613.2266464032415,False,ENSG00000009307,CSDE1,protein_coding,chr1,False,False,False
ENSG00000021355,698.4158054711235,89.58611111111115,608.8296943600124,0.8060790273556365,0.3623015873015861,0.4437774400540504,3338356.5,1.342112248821582e-270,D2_1,D2_2,2.54338555795201e-268,608.8296943600124,False,ENSG00000021355,SERPINB1,protein_coding,chr6,False,False,False
ENSG00000164587,984.1592705167186,378.9563492063487,605.2029213103699,0.9902735562310216,0.9011904761904732,0.0890830800405484,3229801.0,2.2000872142992828e-204,D2_1,D2_2,8.827231675204068e-203,605.2029213103699,False,ENSG00000164587,RPS14,protein_coding,chr5,False,True,False
ENSG00000198938,1032.7227963525845,428.63492063492015,604.0878757176644,0.9957446808510824,0.9460317460317428,0.0497129348193396,3216871.0,7.629177139160385e-200,D2_1,D2_2,2.8150930068776896e-198,604.0878757176644,False,ENSG00000198938,MT-CO3,protein_coding,chrM,True,False,False
ENSG00000142534,828.5787234042534,226.345634920634,602.2330884836194,0.9933130699088332,0.909126984126981,0.0841860857818521,3391995.0,4.778841079572692e-265,D2_1,D2_2,7.887657050692562e-263,602.2330884836194,False,ENSG00000142534,RPS11,protein_coding,chr19,False,True,False
ENSG00000135046,831.8954407294842,230.937698412698,600.9577423167862,0.6048632218845064,0.5206349206349189,0.0842283012495874,2565038.5,4.2513367776021826e-42,D2_1,D2_2,9.828014990390588e-42,600.9577423167862,False,ENSG00000135046,ANXA1,protein_coding,chr9,False,False,False
ENSG00000147065,726.228571428571,131.7174603174605,594.5111111111105,0.935562310030412,0.6650793650793628,0.2704829449510493,3387641.5,2.1236846086045243e-266,D2_1,D2_2,3.6220620824532718e-264,594.5111111111105,False,ENSG00000147065,MSN,protein_coding,chrX,False,False,False
ENSG00000116489,778.48753799392,185.3198412698411,593.167696724079,0.9221884498480408,0.6980158730158706,0.2241725768321703,3242553.5,7.62461518895513e-211,D2_1,D2_2,3.442289504425331e-209,593.167696724079,False,ENSG00000116489,CAPZA1,protein_coding,chr1,False,False,False
ENSG00000104904,791.9793313069919,199.38611111111075,592.5932201958811,0.9434650455927224,0.7503968253968228,0.1930682201958995,3309893.5,1.667782001057108e-234,D2_1,D2_2,1.3838083089852215e-232,592.5932201958811,False,ENSG00000104904,OAZ1,protein_coding,chr19,False,False,False
ENSG00000169714,826.0443768996977,234.7912698412696,591.2531070584281,0.8601823708206836,0.5912698412698393,0.2689125295508443,3156817.0,1.1238754532481749e-184,D2_1,D2_2,2.974394518510256e-183,591.2531070584281,False,ENSG00000169714,CNBP,protein_coding,chr3,False,False,False
ENSG00000157514,1166.8626139817616,581.394444444445,585.4681695373166,0.7100303951367889,0.6222222222222201,0.0878081729145687,2638554.5,2.351911666175383e-52,D2_1,D2_2,6.630274394084873e-52,585.4681695373166,False,ENSG00000157514,TSC22D3,protein_coding,chrX,False,False,False
ENSG00000107581,687.2553191489367,108.63730158730174,578.6180175616349,0.8966565349544232,0.6023809523809504,0.2942755825734728,3326577.0,5.528944863286312e-245,D2_1,D2_2,5.657953576762994e-243,578.6180175616349,False,ENSG00000107581,EIF3A,protein_coding,chr10,False,False,False
ENSG00000181163,742.2893617021274,164.36071428571444,577.928647416413,0.9513677811550326,0.73253968253968,0.2188280986153525,3414826.5,8.59936746301531e-276,D2_1,D2_2,1.885718436532643e-273,577.928647416413,False,ENSG00000181163,NPM1,protein_coding,chr5,False,False,False
ENSG00000125354,710.6121580547116,134.60238095238074,576.0097771023309,0.911246200607919,0.6015873015872996,0.3096588990206195,3363575.5,3.305459383798464e-259,D2_1,D2_2,4.571063201919497e-257,576.0097771023309,False,ENSG00000125354,SEPTIN6,protein_coding,chrX,False,False,False
ENSG00000147162,782.1550151975687,211.04960317460316,571.1054120229655,0.924012158054728,0.7432539682539657,0.1807581898007622,3151755.5,4.281943342204683e-179,D2_1,D2_2,1.0350839417770374e-177,571.1054120229655,False,ENSG00000147162,OGT,protein_coding,chrX,False,False,False
ENSG00000029363,735.945288753799,165.53730158730096,570.4079871664981,0.909422492401232,0.67222222222222,0.2372002701790121,3197673.0,9.625465228624773e-196,D2_1,D2_2,3.226001992563106e-194,570.4079871664981,False,ENSG00000029363,BCLAF1,protein_coding,chr6,False,False,False
ENSG00000169813,675.0881458966554,106.19682539682564,568.8913204998298,0.7513677811550271,0.4150793650793637,0.3362884160756634,3104638.5,2.547279691383909e-179,D2_1,D2_2,6.196631261924405e-178,568.8913204998298,False,ENSG00000169813,HNRNPF,protein_coding,chr10,False,False,False
ENSG00000156976,782.8389057750753,215.9400793650789,566.8988264099964,0.8905775075988,0.6337301587301566,0.2568473488686433,3202570.5,1.4259216167581796e-198,D2_1,D2_2,5.0783983334659065e-197,566.8988264099964,False,ENSG00000156976,EIF4A2,protein_coding,chr3,False,False,False
ENSG00000166508,623.8328267477202,59.00238095238101,564.8304457953392,0.6024316109422571,0.2503968253968246,0.3520347855454324,2980865.0,2.225721269989577e-163,D2_1,D2_2,4.141190484162425e-162,564.8304457953392,False,ENSG00000166508,MCM7,protein_coding,chr7,False,False,False
ENSG00000117523,774.2583586626141,211.3238095238091,562.934549138805,0.9823708206687112,0.8452380952380923,0.1371327254306189,3310382.0,1.0290297535124417e-233,D2_1,D2_2,8.313477219166306e-232,562.934549138805,False,ENSG00000117523,PRRC2C,protein_coding,chr1,False,False,False
ENSG00000182670,677.5896656534945,120.86111111111074,556.7285545423838,0.8863221884498637,0.5749999999999981,0.3113221884498656,3295342.0,2.707836781084528e-234,D2_1,D2_2,2.222743026184358e-232,556.7285545423838,False,ENSG00000182670,TTC3,protein_coding,chr21,False,False,False
ENSG00000026025,705.5246200607912,148.86150793650782,556.6631121242834,0.8060790273556365,0.7218253968253944,0.0842536305302421,2970048.5,1.6341152039227309e-125,D2_1,D2_2,1.6172577936952886e-124,556.6631121242834,False,ENSG00000026025,VIM,protein_coding,chr10,False,False,False
ENSG00000132424,762.44498480243,211.47619047619,550.96879432624,0.9410334346504732,0.7317460317460293,0.2092874029044438,3246912.0,1.0695480987198106e-211,D2_1,D2_2,5.005354669313749e-210,550.96879432624,False,ENSG00000132424,PNISR,protein_coding,chr6,False,False,False
ENSG00000115091,689.9288753799387,140.93134920634878,548.9975261735899,0.8620060790273706,0.5615079365079346,0.3004981425194359,3227233.5,3.0448607926202344e-210,D2_1,D2_2,1.3626417832863145e-208,548.9975261735899,False,ENSG00000115091,ACTR3,protein_coding,chr2,False,False,False
ENSG00000102317,671.0255319148931,123.0345238095238,547.9910081053694,0.8620060790273706,0.5515873015872997,0.3104187774400708,3263103.5,8.301592595975231e-224,D2_1,D2_2,5.1176484477196714e-222,547.9910081053694,False,ENSG00000102317,RBM3,protein_coding,chrX,False,False,False
ENSG00000081237,980.6273556231004,433.6031746031752,547.0241810199252,0.9586626139817804,0.8742063492063462,0.0844562647754343,2744802.5,2.747368362308175e-70,D2_1,D2_2,1.0673779894059852e-69,547.0241810199252,False,ENSG00000081237,PTPRC,protein_coding,chr1,False,False,False
ENSG00000015479,684.5313069908813,138.17103174603153,546.3602752448497,0.9039513677811712,0.6690476190476168,0.2349037487335543,3199469.5,1.6997427780589278e-196,D2_1,D2_2,5.772356558231092e-195,546.3602752448497,False,ENSG00000015479,MATR3,protein_coding,chr5,False,False,False
ENSG00000127603,758.0620060790267,211.79325396825396,546.2687521107728,0.9313069908814758,0.7507936507936482,0.1805133400878276,3197189.5,3.5678262220255404e-194,D2_1,D2_2,1.1433430586240512e-192,546.2687521107728,False,ENSG00000127603,MACF1,protein_coding,chr1,False,False,False
ENSG00000183255,619.3258358662624,77.45992063492073,541.8659152313417,0.7805471124620188,0.3273809523809513,0.4531661600810674,3303537.0,3.2920830253304747e-262,D2_1,D2_2,4.858987926809883e-260,541.8659152313417,False,ENSG00000183255,PTTG1IP,protein_coding,chr21,False,False,False
ENSG00000133872,822.132522796354,281.3027777777773,540.8297450185767,0.8838905775076144,0.687301587301585,0.1965889902060293,3026238.5,3.170471998922727e-141,D2_1,D2_2,4.07253097769572e-140,540.8297450185767,False,ENSG00000133872,SARAF,protein_coding,chr8,False,False,False
ENSG00000147140,613.6012158054698,80.02936507936518,533.5718507261046,0.9319148936170382,0.5956349206349186,0.3362799729821195,3498486.5,0.0,D2_1,D2_2,0.0,533.5718507261046,False,ENSG00000147140,NONO,protein_coding,chrX,False,False,False
ENSG00000129351,657.5003039513672,123.99166666666645,533.5086372847007,0.9270516717325396,0.6178571428571408,0.3091945288753988,3397714.5,5.0395282317406646e-272,D2_1,D2_2,9.917533122720411e-270,533.5086372847007,False,ENSG00000129351,ILF3,protein_coding,chr19,False,False,False
ENSG00000057608,637.3562310030401,104.80396825396798,532.552262749072,0.8729483282674925,0.4801587301587285,0.3927895981087639,3334349.5,8.700441084892672e-255,D2_1,D2_2,1.059934687723036e-252,532.552262749072,False,ENSG00000057608,GDI2,protein_coding,chr10,False,False,False
ENSG00000005483,718.6650455927057,188.8091269841265,529.8559186085793,0.9683890577507778,0.7853174603174576,0.1830715974333201,3272204.5,4.670250851652052e-220,D2_1,D2_2,2.684956950294344e-218,529.8559186085793,False,ENSG00000005483,KMT2E,protein_coding,chr7,False,False,False
ENSG00000048740,684.261398176291,154.89285714285714,529.3685410334339,0.948328267477221,0.7757936507936481,0.1725346166835728,3268788.0,5.147542505206303e-219,D2_1,D2_2,2.8525190416937458e-217,529.3685410334339,False,ENSG00000048740,CELF2,protein_coding,chr10,False,False,False
ENSG00000108679,603.3647416413378,75.21547619047621,528.1492654508615,0.541033434650462,0.1924603174603168,0.3485731171901451,2907158.5,1.8282661325030858e-152,D2_1,D2_2,2.8520208469433294e-151,528.1492654508615,False,ENSG00000108679,LGALS3BP,protein_coding,chr17,False,False,False
ENSG00000150991,712.6121580547118,185.0055555555553,527.6066024991565,0.9756838905775256,0.8353174603174575,0.1403664302600682,3248768.5,2.74502985206017e-211,D2_1,D2_2,1.269162898467579e-209,527.6066024991565,False,ENSG00000150991,UBC,protein_coding,chr12,False,False,False
ENSG00000112306,893.9908814589679,373.1591269841265,520.8317544748414,0.9896656534954592,0.8888888888888858,0.1007767646065733,3198391.0,1.432179693047003e-193,D2_1,D2_2,4.560987196736825e-192,520.8317544748414,False,ENSG00000112306,RPS12,protein_coding,chr6,False,True,False
ENSG00000108848,654.5987841945292,134.12222222222192,520.4765619723073,0.950151975683908,0.7146825396825373,0.2354694360013707,3362049.0,5.36145308102953e-255,D2_1,D2_2,6.636960064016394e-253,520.4765619723073,False,ENSG00000108848,LUC7L3,protein_coding,chr17,False,False,False
ENSG00000168906,599.3021276595741,79.01984126984135,520.2822863897328,0.7933130699088277,0.3765873015873003,0.4167257683215273,3292522.0,7.116926673826275e-251,D2_1,D2_2,7.974074776878344e-249,520.2822863897328,False,ENSG00000168906,MAT2A,protein_coding,chr2,False,False,False
ENSG00000109332,701.6176291793316,182.53095238095185,519.0866767983798,0.9246200607902902,0.6694444444444422,0.255175616345848,3205674.0,2.260300175088171e-198,D2_1,D2_2,7.994379651521526e-197,519.0866767983798,False,ENSG00000109332,UBE2D3,protein_coding,chr4,False,False,False
ENSG00000111679,667.2729483282669,151.2027777777777,516.0701705504893,0.7537993920972764,0.4853174603174587,0.2684819317798177,3002154.5,3.975902118337962e-142,D2_1,D2_2,5.163290822037877e-141,516.0701705504893,False,ENSG00000111679,PTPN6,protein_coding,chr12,False,False,False
ENSG00000147168,706.8723404255322,192.56230158730096,514.3100388382313,0.851671732522811,0.6468253968253946,0.2048463356974164,3036531.0,2.7138233945280555e-145,D2_1,D2_2,3.749521971737682e-144,514.3100388382313,False,ENSG00000147168,IL2RG,protein_coding,chrX,False,False,False
ENSG00000118705,629.5033434650447,115.71785714285734,513.7854863221874,0.7440729483282792,0.4138888888888875,0.3301840594393916,3081366.0,7.851655316771757e-172,D2_1,D2_2,1.6762574285458476e-170,513.7854863221874,False,ENSG00000118705,RPN2,protein_coding,chr20,False,False,False
ENSG00000079246,636.1489361702123,124.06587301587288,512.0830631543395,0.8401215805471268,0.5301587301587284,0.3099628503883984,3189455.0,1.0155582714072593e-198,D2_1,D2_2,3.633757451305694e-197,512.0830631543395,False,ENSG00000079246,XRCC5,protein_coding,chr2,False,False,False
ENSG00000042493,586.0328267477197,74.89126984126996,511.14155690644975,0.7446808510638415,0.2785714285714277,0.4661094224924138,3269439.0,3.8541224564445173e-258,D2_1,D2_2,5.1000672160709765e-256,511.14155690644975,False,ENSG00000042493,CAPG,protein_coding,chr2,False,False,False
ENSG00000159140,710.575075987843,201.74999999999892,508.825075987844,0.9860182370820852,0.838888888888886,0.1471293481931992,3311047.0,5.442266336551582e-234,D2_1,D2_2,4.4435525673439794e-232,508.825075987844,False,ENSG00000159140,SON,protein_coding,chr21,False,False,False
ENSG00000147274,628.2893617021285,119.91309523809528,508.3762664640333,0.8778115501519911,0.5456349206349188,0.3321766295170723,3283454.5,2.9353627732515256e-231,D2_1,D2_2,2.1979423692395573e-229,508.3762664640333,False,ENSG00000147274,RBMX,protein_coding,chrX,False,False,False
ENSG00000196419,614.0790273556233,106.78253968253946,507.2964876730839,0.7860182370820797,0.4583333333333318,0.3276849037487479,3151683.0,3.41827159926713e-191,D2_1,D2_2,1.0452284671065826e-189,507.2964876730839,False,ENSG00000196419,XRCC6,protein_coding,chr22,False,False,False
ENSG00000104408,664.5246200607885,159.0543650793646,505.4702549814239,0.8468085106383124,0.5654761904761886,0.2813323201621238,3168604.0,7.444611342391751e-190,D2_1,D2_2,2.2060769132377105e-188,505.4702549814239,False,ENSG00000104408,EIF3E,protein_coding,chr8,False,False,False
ENSG00000231500,956.1325227963548,451.19047619047655,504.9420466058783,0.9860182370820852,0.8999999999999969,0.0860182370820883,3153804.0,1.0944195749224704e-178,D2_1,D2_2,2.6208019461871956e-177,504.9420466058783,False,ENSG00000231500,RPS18,protein_coding,chr6,False,True,False
ENSG00000134308,609.6109422492402,107.598015873016,502.0129263762242,0.7933130699088277,0.425396825396824,0.3679162445120036,3206640.0,5.3193026205122315e-213,D2_1,D2_2,2.5436540568493067e-211,502.0129263762242,False,ENSG00000134308,YWHAQ,protein_coding,chr2,False,False,False
ENSG00000182054,583.7404255319151,84.22103174603184,499.51939378588327,0.7240121580547224,0.357142857142856,0.3668693009118664,3136237.5,5.142586170049584e-197,D2_1,D2_2,1.7739033193317106e-195,499.51939378588327,False,ENSG00000182054,IDH2,protein_coding,chr15,False,False,False
ENSG00000163468,583.451063829787,88.83611111111138,494.6149527186756,0.7033434650456033,0.3349206349206338,0.3684228301249694,3093865.5,2.677783734999921e-185,D2_1,D2_2,7.160972183318605e-184,494.6149527186756,False,ENSG00000163468,CCT3,protein_coding,chr1,False,False,False
ENSG00000086061,591.2601823708204,96.6650793650794,494.595103005741,0.7537993920972764,0.4353174603174589,0.3184819317798175,3112845.5,1.3212237419708956e-180,D2_1,D2_2,3.3030593549272386e-179,494.595103005741,False,ENSG00000086061,DNAJA1,protein_coding,chr9,False,False,False
ENSG00000063177,773.9720364741647,279.4277777777778,494.5442586963869,0.9811550151975866,0.8214285714285686,0.159726443769018,3283282.5,8.476682380469462e-224,D2_1,D2_2,5.2046829816082493e-222,494.5442586963869,False,ENSG00000063177,RPL18,protein_coding,chr19,False,True,False
ENSG00000128322,547.2048632218848,55.55753968253974,491.64732353934505,0.6109422492401296,0.1658730158730153,0.4450692333671142,3097739.0,3.643362302486381e-224,D2_1,D2_2,2.264194791221293e-222,491.64732353934505,False,ENSG00000128322,IGLL1,protein_coding,chr22,False,False,False
ENSG00000145687,570.2504559270523,80.5869047619049,489.66355116514734,0.7860182370820797,0.30595238095238,0.4800658561296997,3308427.5,1.0303652864585195e-266,D2_1,D2_2,1.7770906906896938e-264,489.66355116514734,False,ENSG00000145687,SSBP2,protein_coding,chr5,False,False,False
ENSG00000185201,652.6212765957441,163.4095238095236,489.2117527862205,0.8996960486322348,0.6678571428571406,0.2318389057750942,3176502.5,9.891528880359784e-189,D2_1,D2_2,2.8865963557703935e-187,489.2117527862205,False,ENSG00000185201,IFITM2,protein_coding,chr11,False,False,False
ENSG00000198668,850.446200607902,365.66269841269735,484.7835021952047,0.9033434650456088,0.7761904761904735,0.1271529888551352,2836164.0,1.5309748410333114e-90,D2_1,D2_2,8.639876400684313e-90,484.7835021952047,False,ENSG00000198668,CALM1,protein_coding,chr14,False,False,False
ENSG00000182944,584.1981762917936,100.28690476190488,483.9112715298887,0.8948328267477362,0.6047619047619027,0.2900709219858335,3290662.5,3.1007860359635896e-231,D2_1,D2_2,2.31053716757481e-229,483.9112715298887,False,ENSG00000182944,EWSR1,protein_coding,chr22,False,False,False
ENSG00000231925,665.4328267477209,184.79761904761853,480.6352077001024,0.9568389057750936,0.7694444444444418,0.1873944613306517,3254661.0,6.2671406267815725e-214,D2_1,D2_2,3.0833528404197803e-212,480.6352077001024,False,ENSG00000231925,TAPBP,protein_coding,chr6,False,False,False
ENSG00000168028,661.7708206686946,184.75079365079336,477.0200270179012,0.9775075987842128,0.8527777777777749,0.1247298210064378,3358334.0,5.496407369361469e-252,D2_1,D2_2,6.343597978924703e-250,477.0200270179012,False,ENSG00000168028,RPSA,protein_coding,chr3,False,True,False
ENSG00000143621,569.9811550151982,94.52777777777771,475.45337723742045,0.7039513677811656,0.3349206349206338,0.3690307328605318,3100872.5,8.840119659102103e-188,D2_1,D2_2,2.517547991970636e-186,475.45337723742045,False,ENSG00000143621,ILF2,protein_coding,chr1,False,False,False
ENSG00000163220,566.859574468085,92.13412698412688,474.7254474839582,0.1325227963525838,0.1456349206349202,-0.0131121242823363,2062910.0,0.6692642840520466,D2_1,D2_2,0.6716709225367059,474.7254474839582,False,ENSG00000163220,S100A9,protein_coding,chr1,False,False,False
